combined_text,label,num_urls,num_unique_domains,has_url_shortener,has_lookalike_domain,min_levenshtein_to_protected,num_attachments,has_executable_attachment,urgency_score,html_text_ratio,num_images,spf_pass,dkim_pass,dmarc_pass,display_name_mismatch,subject_has_re_fwd_fake,num_recipients,is_bulk_sender,entropy_of_links,num_forms,javascript_present
"test test test From wjl74@usa.net  Tue Jun 26 08:45:13 2001
Return-Path: <wjl74@usa.net>
Delivered-To: yyyy@netnoteinc.com
Received: from qxl-gw.man.poznan.pl (qxl-gw.man.poznan.pl [212.126.28.57])
    by mail.netnoteinc.com (Postfix) with ESMTP id DC3FA11929F for
    <jm@netnoteinc.com>; Tue, 26 Jun 2001 08:45:03 +0100 (IST)
Received: from 203.243.112.4 (ppp60.yt.bellglobal.com [206.172.212.60]) by
    qxl-gw.man.poznan.pl (8.11.3/8.11.0) with SMTP id f5Q7PHp81463;
    Tue, 26 Jun 2001 09:25:18 +0200 (CEST) (envelope-from wjl74@usa.net)
Message-Id: <00005f0f1268$00000eec$000055e1@210.104.41.3>
To: <Undisclosed.Recipients@qxl-gw.man.poznan.pl>
From: wjl74@usa.net
Subject: The Hottest Business In America is Open..Everyone Welcome
Date: Tue, 26 Jun 2001 00:01:22 -0700
X-Priority: 3
X-Msmail-Priority: Normal


There Are Only A Few Things Needed to Be Successful:

You need a multi-billion dollar, ground floor opportunity with the most 
sought after product in an untapped market that has people clearing $60,000 
their first month and $20,000 per week after 8 weeks. You need full support 
from the start so your growth potential is unlimited.


Click here for your FREE special report.

http://www.18w6j3g4wrr5s.com/user2/index.htm
















To Be Remove From Further Mailings reply to http://www.18w6j3g4wrr5s.com/remove/ with remove in the subject line..",1,2,1,False,False,16,0,False,0.3,0.0,0,False,False,False,False,False,0,False,3.7516291673878235,0,False
"test test test From MAILER-DAEMON  Tue Jun 26 13:05:04 2001
Return-Path: <>
Delivered-To: yyyy@netnoteinc.com
Received: from TmpStr (slip-32-102-60-10.fl.us.prserv.net [32.102.60.10])
    by mail.netnoteinc.com (Postfix) with SMTP id BA5DD130028 for
    <jm@netnoteinc.com>; Tue, 26 Jun 2001 13:04:05 +0100 (IST)
Reply-To: """" <>
From: """" <>
To: """" <yyyy@netnoteinc.com>
Organization: 
X-Priority: 1
X-Msmail-Priority: High
Subject: READ---SHIPPING INSTRUTIONS--FOR YOUR ORDER
Sender: """" <>
MIME-Version: 1.0
Date: Tue, 26 Jun 2001 08:00:31 -0400
Message-Id: <20010626120405.BA5DD130028@mail.netnoteinc.com>


This is a multipart MIME message.

--= Multipart Boundary 0626010800
Content-Type: text/plain; charset=""iso-8859-1""
Content-Transfer-Encoding: 7bit






           to remove your address per--fed.--law
           print remove in subject line to-----------
           route69@biker.com

--= Multipart Boundary 0626010800
Content-Type: application/octet-stream;
	name=""bill redmond sports store.htm""
Content-Transfer-Encoding: base64
Content-Disposition: attachment;
	filename=""bill redmond sports store.htm""

PCEtLSBCdWxsc2V5ZSBjb2RlIC0tPg0NCjxodG1sPg0NCjxoZWFkPg0NCiAg
PHRpdGxlPkJJTEwgUkVETU9ORCBTUE9SVFM6IEZyb20gVGVhbSBTcG9ydHMg
VG8gQmFja3lhcmQgRnVuPC90aXRsZT4NDQogIDxNRVRBIG5hbWU9ImRlc2Ny
aXB0aW9uIiBjb250ZW50PSJQb3dlcmVkIGJ5IFZzdG9yZSI+DQ0KICA8TUVU
QSBuYW1lPSJrZXl3b3JkcyIgY29udGVudD0iVnN0b3JlIj4NDQo8L2hlYWQ+
DQ0KPGJvZHkgYmFja2dyb3VuZD0iL2ltYWdlcy8xNjQ3LzE3MzIvMTY4OC9i
YWNrZ3JvdW5kLmdpZiIgYmdjb2xvcj0iI0ZGRkZGRiIgbGVmdG1hcmdpbj0w
IHRvcG1hcmdpbj0wIG1hcmdpbmhlaWdodD0iMSIgbWFyZ2lud2lkdGg9IjEi
IGxpbms9IiMwMDAwQ0MiIHZsaW5rPSIjMzM2Njk5Ij4NDQo8dGFibGUgYm9y
ZGVyPTAgd2lkdGg9NzgwIGNlbGxwYWRkaW5nPTAgY2VsbHNwYWNpbmc9MD4N
DQo8dHI+DQ0KICA8dGQgdmFsaWduPXRvcCBhbGlnbj1yaWdodCB3aWR0aD0x
Mzc+PGltZyBzcmM9Ii92c3RvcmVzcG9ydHMvYmVsb3d3aG9sZXNhbGVzcG9y
dHMvaW1hZ2VzL2Nvcm5lcmdyYXBoaWMuZ2lmIiB3aWR0aD0xMzcgaGVpZ2h0
PTE1NiBib3JkZXI9MD48L3RkPg0NCiAgPHRkIHZhbGlnbj10b3Agd2lkdGg9
NDgzPg0NCiAgPHRhYmxlIGJvcmRlcj0wIGNlbGxwYWR",1,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From mikeedo@emailisfun.com  Wed Jun 27 04:56:45 2001
Return-Path: <mikeedo@emailisfun.com>
Delivered-To: yyyy@netnoteinc.com
Received: from ns.mediline.co.in (unknown [203.197.32.212]) by
    mail.netnoteinc.com (Postfix) with ESMTP id 43F82130028 for
    <jm7@netnoteinc.com>; Wed, 27 Jun 2001 04:56:44 +0100 (IST)
Received: from gw02_[192.168.224.26] ([4.16.194.53]) by ns.mediline.co.in
    with Microsoft SMTPSVC(5.0.2195.1600); Wed, 27 Jun 2001 09:28:59 +0530
Received: from mail3.emailisfun.com by gw02 with ESMTP; Tue,
    26 Jun 2001 23:01:39 -0400
Message-Id: <00007409198a$00006e26$00006c63@mail3.emailisfun.com>
To: <mikeedo@emailisfun.com>
From: mikeedo@emailisfun.com
Subject: You Won The First Round! claim#	9462               27747
Date: Tue, 26 Jun 2001 23:01:34 -0400
MIME-Version: 1.0
Content-Transfer-Encoding: quoted-printable
X-Priority: 3
X-Msmail-Priority: Normal
Reply-To: wjilknmv@polbox.com
X-Originalarrivaltime: 27 Jun 2001 03:59:00.0584 (UTC) FILETIME=[7F62F680:
    01C0FEBD]


<html>

<body>

<p align=3D""center"" style=3D""word-spacing: 0; margin-top: 0; margin-bottom=
: 0""><font size=3D""5"" color=3D""#FF0000""><b>You Have Won The First Round!</=
b></font></p>
<p align=3D""center"" style=3D""word-spacing: 0; margin-top: 0; margin-bottom=
: 0""><b><font size=3D""5"" color=3D""#FF0000"">Claim Your Entry Now!</font></b=
></p>
<p align=3D""center"" style=3D""word-spacing: 0; margin-top: 0; margin-bottom=
: 0""><font size=3D""5"" color=3D""#FF0000""><b>Collect The Prize Of The Week!<=
/b></font></p>
<p align=3D""center"" style=3D""word-spacing: 0; margin-top: 0; margin-bottom=
: 0""><font size=3D""5"" color=3D""#FF0000""><b><a href=3D""http://vdfe.weedwaac=
ker.com"">Click Here To Collect!</a></b></font></p>

<p align=3D""center"" style=3D""word-spacing: 0; margin-top: 0; margin-bottom=
: 0"">&nbsp;</p>

<p align=3D""center""><font size=3D""1"">We apologize for any email you may ha=
ve
inadvertently received.<br>
Please <a href=3D""http://rmkid.weedwaacker.com"">CLICK HERE</a> to be remov=
ed f",1,2,1,False,False,12,0,False,0.4,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From LifeQuotes104@yahoo.com  Wed Jun 27 04:08:49 2001
Return-Path: <LifeQuotes104@yahoo.com>
Delivered-To: yyyy@netnoteinc.com
Received: from mail (unknown [211.234.63.154]) by mail.netnoteinc.com
    (Postfix) with ESMTP id E4E57130028 for <jm@netnoteinc.com>;
    Wed, 27 Jun 2001 04:08:46 +0100 (IST)
Received: from sdn-ar-002riprovP318.dialsprint.net_[168.191.126.224]
    (sdn-ar-002riprovp318.dialsprint.net [168.191.126.224]) by mail
    (8.10.1/8.10.1) with SMTP id f5R3juR08320; Wed, 27 Jun 2001 12:46:04 +0900
Received: from Life 300(113.2.2.1) Life1 by
    sdn-ar-002riprovP318.dialsprint.net with ESMTP; Tue, 26 Jun 2001 23:09:24
    -0400
Message-Id: <000034e1158c$00001e19$000071e3@Life 300(113.2.2.1) Life1>
To: <LifeQuotes104@yahoo.com>
From: LifeQuotes104@yahoo.com
Subject: Double Your Life Insurance at NO EXTRA COST! 29155
Date: Tue, 26 Jun 2001 23:09:10 -0400
MIME-Version: 1.0
Content-Transfer-Encoding: quoted-printable
X-Priority: 1
X-Msmail-Priority: High
Reply-To: No_Quotes102@yahoo.com


<html>

<head>
<meta http-equiv=3D""Content-Type"" content=3D""text/html; charset=3Diso-8859=
-1"">
<title>Lowest Life Insurance Quotes</title>
<style>td {font-family: arial}</style>
</head>

<body bgcolor=3D""#ffffff"">
<div STYLE=3D""FONT-FAMILY:TIMES""><b><font face=3D""ARIAL"" color=3D""blue"" si=
ze=3D""6"">

<p align=3D""center"">The Lowest Life Insurance Quotes</font></b> <br>
<b><i><font face=3D""arial"" color=3D""red"" size=3D""5"">Without the Hassle!</f=
ont></i></b> </p>

<p align=3D""center""><font face=3D""ARIAL"" color=3D""black"" size=3D""4"">Compar=
e rates from the
nation's top insurance companies</font> <br>
<a HREF=3D""http://216.49.109.1/95-2/index.htm""><b><font face=3D""ARIAL"" col=
or=3D""blue"" size=3D""5"">Shop,
Compare and Save</font></b></a> </p>

<p align=3D""center""><b><font face=3D""ARIAL"" color=3D""black"" size=3D""5"">Fil=
l out the simple form,
and you'll have the <br>
15 best custom quotes in</font><font face=3D""ARIAL"" color=3D""red"" size=3D""=
5""> 1 minute.</font></b>
</p>

<p al",1,1,0,False,False,999,0,False,0.2,0.0,0,False,False,False,False,False,0,False,3.773557262275185,0,False
"test test test From hgreene6g87@hotmail.com  Wed Jun 27 07:44:44 2001
Return-Path: <hgreene6g87@hotmail.com>
Delivered-To: yyyy@netnoteinc.com
Received: from mail.chinabal.com (unknown [210.83.130.50]) by
    mail.netnoteinc.com (Postfix) with ESMTP id 8B428130028 for
    <jm7@netnoteinc.com>; Wed, 27 Jun 2001 07:44:43 +0100 (IST)
Received: from 63.178.94.231 (sdn-ar-008nybuffP191.dialsprint.net
    [63.178.94.231]) by mail.chinabal.com (Postfix) with SMTP id 9B4AB22C8F;
    Wed, 27 Jun 2001 14:40:49 +0800 (CST)
Message-Id: <000039cd0331$000065fb$00000087@>
To: <Undisclosed Recipients@chinabal.com>
From: hgreene6g87@hotmail.com
Subject: Inside the biker world
Date: Tue, 26 Jun 2001 23:27:46 -0400
MIME-Version: 1.0
Content-Transfer-Encoding: quoted-printable
X-Priority: 1
X-Msmail-Priority: High


<HTML>
<BODY>

<FONT size=3D2> kjhkjh    hghg   jhgjhjgvjh<BR>
<BR>
<BR>
We sent our photographer into the biker parties. He got pictures of the bi=
kes & lifestyle but<BR>
<BR>
mostly he got pictures of the biker girls. Some sexy & a lot nude.<BR>
<BR>
We burned these pictures to a disk and now they available on disk for you =
to view on your own <BR>
<BR>
computer. The parties are wild and so are the pictures. Over 190 pictures =
on the disk and the <BR>
<BR>
29.99 price also includes express shipping !!!! <BR>
<BR>
These pictures are uncensored so do not request any more information if yo=
u are not at least 18.<BR>
<BR>
<BR>
<BR>
For a order type ""order form"" in the subject and  reply to:<BR>
<BR>
BikeDisk@excite.com<BR>
<BR>
<BR>
To be removed from our mailing type ""nobikers"" in the subject and reply to=
 :<BR>
<BR>
NoBikesToday@excite.com<BR>
<BR>
</FONT><p><p><p><p><p><p><p><p><p><p>





<p><FONT size=3D2> kjhkjh    hghg   jhgjhjgvjh<BR><p><p><p><p><p></BODY></HTML>",1,0,0,False,False,999,0,False,0.2,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From chol2001948@bellsouth.net  Wed Jun 27 08:46:51 2001
Return-Path: <chol2001948@bellsouth.net>
Delivered-To: yyyy@netnoteinc.com
Received: from SMTP.akdn.ch (unknown [194.235.57.156]) by
    mail.netnoteinc.com (Postfix) with ESMTP id EC1EB130028 for
    <jm@netnoteinc.com>; Wed, 27 Jun 2001 08:46:48 +0100 (IST)
Received: from ak_pub.akdn.ch ([212.243.38.51]) by SMTP.akdn.ch with
    Microsoft SMTPSVC(5.0.2195.2966); Wed, 27 Jun 2001 09:47:52 -0700
Received: from 123MidXzt (204.33.127.198 [204.33.127.198]) by
    ak_pub.akdn.ch with SMTP (Microsoft Exchange Internet Mail Service Version
    5.5.2653.13) id MTSHHHCF; Wed, 27 Jun 2001 09:45:16 +0100
Date: 27 Jun 01 3:36:25 AM
From: chol2001948@bellsouth.net
Message-Id: <qOz3VoJwlWbr7jlY62hTk25u5wk>
Received: From earthlink.pub.atlga(201.357.369.35) by
    junodialup(3.4.6.8)65d4rg654g;Wed, 27 Jun 2001 3:36:25 -400 (EDT)
Received: From websamtoh.santoh.com ([203.238.163.51])  by harra.de
    ([38.93.90.22]) ;Wed, 27 Jun 2001 3:36:25 -400 (EDT)
Received: From mail.e-cbc.com ([210.73.97.112])  by indago.ca
    [38.33.20.22] ;Wed, 27 Jun 2001 3:36:25 -400 (EDT)
Subject: THE BIBLE ON CD-ROM ..1948
X-Originalarrivaltime: 27 Jun 2001 16:47:52.0948 (UTC) FILETIME=[E86B1340:
    01C0FF28]
To: undisclosed-recipients:;


Dear Friend:

Find solutions to all your daily problems and life's challenges at the click of a mouse button?

We have the answers you're looking for on The Word Bible CD-ROM it is one of the most powerful, life-changing tools available today and it's easy to use.

On one CD, (Windows or Macintosh versions) you have a complete library of Bibles, well known reference books and study tools. You can view several Bible versions simultaneously, make personal notes, print scriptures and search by word, phrase or topic.

The Word Bible CD offers are simply amazing.

The wide range of resources on the CD are valued at over $1,500 if purchased separately.

** 14 English Bible Versions
** 32 Foreign Language Versions
*",1,0,0,False,False,999,0,False,0.2,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From 2b1lf@msn.com  Thu Jun 28 07:30:16 2001
Return-Path: <2b1lf@msn.com>
Delivered-To: yyyy@netnoteinc.com
Received: from bnfep04.boone.winstar.net (bnfep04e.boone.winstar.net
    [63.140.240.58]) by mail.netnoteinc.com (Postfix) with ESMTP id
    A1C98130029 for <jm8@netnoteinc.com>; Thu, 28 Jun 2001 07:30:15 +0100
    (IST)
Received: from mail.amazinc.com ([63.141.67.122]) by
    bnfep04.boone.winstar.net with ESMTP id
    <20010628063014.GVOV402.bnfep04@mail.amazinc.com>; Thu, 28 Jun 2001
    02:30:14 -0400
Received: by mail.amazinc.com from localhost (router,SLMail V3.2);
    Thu, 28 Jun 2001 02:32:27 -0400
Received: from zhmwx.msn.com [64.14.243.42] by mail.amazinc.com
    [192.168.100.5]  (SLmail 3.2.3113) with SMTP id
    D98765276B2411D59A560050DA064444 for <inpart@hotmail.com> plus 47 more;
    Thu, 28 Jun 2001 02:32:27 -0400
From: 2b1lf@msn.com
To: nw410@msn.com
Reply-To: katiayackel556@excite.com
Subject: Something EVERY Business Needs! [6ywab]
Date: Thu, 28 Jun 2001 02:32:27 -0400
Message-Id: <20010628023227.d98765276b2411d59a560050da064444.in@mail.amazinc.com>
X-Sluidl: CFDE4221-6B8811D5-9A560050-DA064444


Something EVERY business needs, a Merchant Account!

A Merchant Account is the hardware and software which
gives you the ability to allow customers to pay using
any credit card such as Visa, Master Card, American
Express, Discover etc., and other forms of payment such
as e-Checks, Debit Cards and secure Internet based
payment.

We offer several different packages, any of which can
be custom tailored to your needs. Services are currently
provided to the United States and Canada.

To make a purchase or ask questions regarding our
services, please reply to this email with your full
name, phone number (with area/country code) and if 
possible a good time to call. You are under no
obligations. A sales rep will contact you and will be
able to address any of your questions or needs.

Thank you



***
To be removed from our mailing list, reply to this
email",1,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From o6a4nwav@msn.com  Thu Jun 28 07:35:41 2001
Return-Path: <o6a4nwav@msn.com>
Delivered-To: yyyy@netnoteinc.com
Received: from bnfep04.boone.winstar.net (bnfep04e.boone.winstar.net
    [63.140.240.58]) by mail.netnoteinc.com (Postfix) with ESMTP id
    48100130029 for <jm@netnoteinc.com>; Thu, 28 Jun 2001 07:35:41 +0100 (IST)
Received: from mail.amazinc.com ([63.141.67.122]) by
    bnfep04.boone.winstar.net with ESMTP id
    <20010628063540.GWWZ402.bnfep04@mail.amazinc.com>; Thu, 28 Jun 2001
    02:35:40 -0400
Received: by mail.amazinc.com from localhost (router,SLMail V3.2);
    Thu, 28 Jun 2001 02:37:53 -0400
Received: from tgygu.msn.com [64.14.243.42] by mail.amazinc.com
    [192.168.100.5]  (SLmail 3.2.3113) with SMTP id
    D98765476B2411D59A560050DA064444 for <hrhlizbeth@mindspring.net> plus 47
    more; Thu, 28 Jun 2001 02:37:52 -0400
From: o6a4nwav@msn.com
To: 9s6h@msn.com
Reply-To: katiayackel556@excite.com
Subject: Something EVERY Business Needs! [wxv4m]
Date: Thu, 28 Jun 2001 02:37:53 -0400
Message-Id: <20010628023753.d98765476b2411d59a560050da064444.in@mail.amazinc.com>
X-Sluidl: CFDE42A2-6B8811D5-9A560050-DA064444


Something EVERY business needs, a Merchant Account!

A Merchant Account is the hardware and software which
gives you the ability to allow customers to pay using
any credit card such as Visa, Master Card, American
Express, Discover etc., and other forms of payment such
as e-Checks, Debit Cards and secure Internet based
payment.

We offer several different packages, any of which can
be custom tailored to your needs. Services are currently
provided to the United States and Canada.

To make a purchase or ask questions regarding our
services, please reply to this email with your full
name, phone number (with area/country code) and if 
possible a good time to call. You are under no
obligations. A sales rep will contact you and will be
able to address any of your questions or needs.

Thank you



***
To be removed from our mailing list, reply to",1,0,0,False,False,999,0,False,0.1,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From fork-admin@xent.com  Mon Jul 22 18:14:03 2002
Return-Path: <fork-admin@xent.com>
Delivered-To: yyyy@localhost.netnoteinc.com
Received: from localhost (localhost [127.0.0.1])
	by phobos.labs.netnoteinc.com (Postfix) with ESMTP id 93C58440DA
	for <jm@localhost>; Mon, 22 Jul 2002 13:13:26 -0400 (EDT)
Received: from dogma.slashnull.org [212.17.35.15]
	by localhost with IMAP (fetchmail-5.9.0)
	for jm@localhost (single-drop); Mon, 22 Jul 2002 18:13:26 +0100 (IST)
Received: from webnote.net (mail.webnote.net [193.120.211.219]) by
    dogma.slashnull.org (8.11.6/8.11.6) with ESMTP id g6MG32Y17344 for
    <jm@jmason.org>; Mon, 22 Jul 2002 17:03:02 +0100
Received: from xent.com ([64.161.22.236]) by webnote.net (8.9.3/8.9.3)
    with ESMTP id UAA24802 for <jm@jmason.org>; Sat, 20 Jul 2002 20:38:13
    +0100
Received: from lair.xent.com (localhost [127.0.0.1]) by xent.com (Postfix)
    with ESMTP id 21A6F29409C; Sat, 20 Jul 2002 12:28:13 -0700 (PDT)
Delivered-To: fork@spamassassin.taint.org
Received: from ok61576.com (unknown [64.86.155.148]) by xent.com (Postfix)
    with SMTP id 9FA53294098 for <fork@xent.com>; Sat, 20 Jul 2002 12:28:03
    -0700 (PDT)
From: ""MRS. REGINA ROSSMAN."" <rossman502002@yahoo.com>
Reply-To: rossman55@mail.com
To: fork@spamassassin.taint.org
Date: Thu, 28 Jun 2001 20:38:06 +0100
Subject: Urgent business proposal,
X-Mailer: Microsoft Outlook Express 5.00.2919.6900 DM
MIME-Version: 1.0
Content-Type: text/plain; charset=""us-ascii""
Message-Id: <20020720192803.9FA53294098@xent.com>
Sender: fork-admin@xent.com
Errors-To: fork-admin@xent.com
X-Mailman-Version: 1.1
Precedence: bulk
List-Id: Friends of Rohit Khare <fork.xent.com>
X-Beenthere: fork@spamassassin.taint.org
X-MIME-Autoconverted: from quoted-printable to 8bit by dogma.slashnull.org
    id g6MG32Y17344
Content-Transfer-Encoding: 8bit



MRS. REGINA ROSSMAN.
#263 SANDTON CITY
JOHANNESBURG,SOUTH AFRICA.
E-MAIL: joel_rose1@mail.com


ATTN:ALHAJI

With due respect, trust and humility, I write you t",1,0,0,False,False,999,0,False,0.3,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From NetFriend@aol.com  Thu Jun 28 21:24:52 2001
Return-Path: <NetFriend@aol.com>
Delivered-To: yyyy@netnoteinc.com
Received: from cmnhub01.colliers.com (cmnhub01.colliers.com
    [209.167.55.243]) by mail.netnoteinc.com (Postfix) with ESMTP id
    0E0A6130028 for <jm@netnoteinc.com>; Thu, 28 Jun 2001 21:24:52 +0100 (IST)
Received: from cmnfw02.cmncanada.com ([192.168.10.2]) by
    cmnhub01.colliers.com (Lotus Domino Release 5.0.6a) with SMTP id
    2001062815511946:12258 ; Thu, 28 Jun 2001 15:51:19 -0400
From: NetFriend@aol.com
To: oolas@Cybertizens@msn.net
Reply-To: r4sm@bigfoot.com
Subject: Making Serious Money Has Never Been This Easy! [jodra]
X-Mimetrack: Itemize by SMTP Server on CMNHUB01/CMN(Release 5.0.6a
    |January 17, 2001) at 06/28/2001 03:51:19 PM, Serialize by Router on
    CMNHUB01/CMN(Release 5.0.6a |January 17, 2001) at 06/28/2001 04:15:39 PM,
    Serialize complete at 06/28/2001 04:15:39 PM
Date: Thu, 28 Jun 2001 15:51:19 -0400
Message-Id: <OF902ED697.F09A3642-ON85256A79.006D11BD@colliers.com>
MIME-Version: 1.0


NEW CD ROM is helping to Create HUGE FORTUNES!!

Free Info:

* What if you could make a full time income handing/sending 
  out a $1.25 CD ROM?

* What if the company paid you EVERY DAY?

* What if it was a New York Stock Exchange Company?

* What if there was no ""real"" competition, and everybody 
  needs our service?

* What if you got paid when somebody goes to your website 
  and views the hottest video presentation ever and signs up?


If you are the least bit curious about why this CD ROM 
is making us Fortunes!!

All you need to do is simply:

1.Send an email to: mailto:tim33u2@n2mail.com?subject=CD_ROM

2. Put "" CD ROM "" in the subject heading

We will email you all you need to know to get signed up 
and making money TODAY!!!

Waiting to hear from you soon!
GA

PS.. Please put ""Remove"" in subject line to get out
of this list.  Thanks.",1,0,0,False,False,999,0,False,0.2,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From NbbvxDR4V@sympatico.ca  Thu Jun 28 14:57:41 2001
Return-Path: <NbbvxDR4V@sympatico.ca>
Delivered-To: yyyy@netnoteinc.com
Received: from smtp05.retemail.es (smtp05.iddeo.es [62.81.186.15]) by
    mail.netnoteinc.com (Postfix) with ESMTP id A5E8013002A for
    <jm@netnoteinc.com>; Thu, 28 Jun 2001 14:57:39 +0100 (IST)
Received: from Ku0wW19W9 ([62.81.31.62]) by smtp05.retemail.es (InterMail
    vM.5.01.03.02 201-253-122-118-102-20010403) with SMTP id
    <20010628135731.GRKN10274.smtp05.retemail.es@Ku0wW19W9>; Thu,
    28 Jun 2001 15:57:31 +0200
Date: 28 Jun 01 10:05:15 PM
From: NbbvxDR4V@sympatico.ca
Message-Id: <3DlzeX5SbSIeEh0>
To: Awesome@Awesome.com
Subject: Real Money Maker for Real!




Dear Friends & Future Millionaire: 

AS SEEN ON NATIONAL TV: 
Making over half million dollars every 4 to 5 months from your home for 
an investment of only $25 U.S. Dollars expense one time 
THANK'S TO THE COMPUTER AGE AND THE INTERNET ! 

================================================== 

BE A MILLIONAIRE LIKE OTHERS WITHIN A YEAR!!! 

Before you say ''Bull'', please read the following. This is the letter you 
have been hearing about on the news lately. Due to the popularity of 
this letter on the Internet, a national weekly news program recently devoted 
an entire show to the investigation of this program described below, to see 
if it really can make people money. The show also investigated whether or 
not the program was legal. 

Their findings proved once and for all that there are ''absolutely NO Laws 
prohibiting the participation in the program and if people can -follow the 
simple instructions, they are bound to make some mega bucks with only 
$25 out of pocket cost''. DUE TO THE RECENT INCREASE OF 
POPULARITY & RESPECT THIS PROGRAM HAS ATTAINED, 
IT IS CURRENTLY WORKING BETTER THAN EVER. 

This is what one had to say: ''Thanks to this profitable opportunity. I 
was approached many times before but each time I passed on it. I am 
so gladI finally joined just to",1,0,0,False,False,999,0,False,0.0,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From sflvx@mail.ru  Fri Jun 29 01:52:28 2001
Return-Path: <sflvx@mail.ru>
Delivered-To: yyyy@netnoteinc.com
Received: from smtp.easydns.com (ns1.easydns.com [216.220.40.243]) by
    mail.netnoteinc.com (Postfix) with ESMTP id CC22E130028; Fri,
    29 Jun 2001 01:52:26 +0100 (IST)
Received: from hutec-ns.hti.co.jp (mail@hutec-ns.hti.co.jp
    [210.161.236.18]) by smtp.easydns.com (8.11.3/8.11.0) with ESMTP id
    f5SNWfQ19159; Thu, 28 Jun 2001 19:32:42 -0400
Received: from (myrop) [207.173.146.105] by hutec-ns.hti.co.jp with smtp
    (Exim 2.05 #1 (Debian)) id 15FkSL-0005Vr-00; Fri, 29 Jun 2001 07:40:15
    +0900
Message-Id: <000053e452bb$00005687$00003222@mindspring
    (user-3qt5hn.dialup.mindspring.com[99.174.150.55]) by smtp6.mindspring.com
    (8.9.3/8.8.5) with SMTP id OAA06398  from 110140321worldnet.att.net
    ([102.70.21.32]) by mtiwmhc98.worldnet.att.net (InterMail v03.02.07.07
    118-134) with SMTP id<20090116195452.ZOMX28505@110940321worldnet.att.net>>
To: <lhjrfspwvo@ladymail.cz>
From: sflvx@mail.ru
Subject: Have You Never Been Mellow?
Date: Thu, 28 Jun 2001 15:21:10 -0700
X-Priority: 3
X-Msmail-Priority: Normal
Errors-To: millinercf@concentric.net
X-Mailer: Mozilla 4.72 [en] (Win98; U)


Greetings & Blessings To You!

Offering for your ""Sensitive"" Delight: 

1. ""Seventh Heaven"" Kathmandu Temple Kiff (tm); a viripotent cannabis alternative for blissful regressions of vexatious depressions... 

2.  Sweet Vjestika Aphrodisia Drops (tm); An erotic aphrodisia; sexual intensifier / enhancer liquid amalgamated extract for MEN and WOMEN.

3. ""Seventh Heaven"" Prosaka Tablets (tm); a botanical alternative to pharmaceutical medications for calm, balance, serenity and joyful living... 

4. ""Seventh Heaven"" Gentle Ferocity Tablets (tm); a most efficacious, non-caffeine, non-ephedrine, non-MaHuang botanical energizer and cutting-edge appetite suppressant...

*********************************************
Kathmandu Temple Kiff is a proprietary; Nepalese, sensitive, p",1,0,0,False,False,999,0,False,0.0,0.0,0,False,False,False,False,False,0,False,0.0,0,False
"test test test From prin3cu34@mochamail.com  Sun Jul  1 06:04:42 2001
Return-Path: <prin3cu34@mochamail.com>
Delivered-To: yyyy@netnoteinc.com
Received: from nts1.wonline.co.kr (unknown [210.114.174.182]) by
    mail.netnoteinc.com (Postfix) with SMTP id B7D3611436F; Sun,
    1 Jul 2001 06:04:40 +0100 (IST)
Received: from pob23uifesi.cc.org.ar (unverified [64.24.150.198]) by
    nts1.wonline.co.kr (EMWAC SMTPRS 0.83) with SMTP id
    <B0001307879@nts1.wonline.co.kr>; Sun, 01 Jul 2001 13:57:38 +0900
Message-Id: <000012024583$000011d7$0000742f@pob23uifesi.cic.org.ar
    ([61.418.316.4]) by ris5s2.daidacent14sere1.chua.cesaimtv.net.ie
    (8.9.1a/8.9.1/1.0) with SMTP id NAE11975 ([217.45.256.4])>
To: <Undisclosed Recipients@netnoteinc.com>
From: prin3cu34@mochamail.com
Subject: Home loans of all types!
Date: Thu, 28 Jun 2001 19:47:48 -0400
MIME-Version: 1.0
Content-Transfer-Encoding: 7bit
X-Priority: 3
X-Msmail-Priority: Normal



We are Loan Specialists.....Tap into our huge network of Lenders!

For U.S.A. Homeowners Only

Interest Rates have Dropped....Start Saving Now!

We Will Shop The Best Loan For You!

Are you in debt? Need extra cash? We can get you the loan you need. Regardless 
of whether you have good or bad credit, we can help you.We specialize in First 
and Second Mortgages, including loans that other lenders turn down. Funding 
borrowers with less than perfect credit is our specialty. We have loan programs 
that are unheard of.

CLICK HERE FOR ALL DETAILS http://usuarios.tripod.es/loan26/mort15.html

===================================================================
REMOVAL INSTRUCTIONS: You may automatically remove yourself from any future mailings
by clicking here. mailto:geoposti@uole.com?subject=delete-mort",1,1,1,False,False,8,0,False,0.3,0.0,0,False,False,False,False,False,0,False,3.7216117239699003,0,False
